Wall time,Step,Value
1586910130.3934658,950,509.662109375
1586910381.4125907,1250,399.6280822753906
1586911024.609259,2050,274.67724609375
1586911104.6772957,2150,282.4810485839844
1586911224.3175669,2300,270.5291748046875
1586911662.0176308,2850,226.87147521972656
1586912264.3484373,3600,174.0365753173828
1586912383.5846024,3750,187.41688537597656
1586913187.3657093,4750,147.72300720214844
1586913674.5343213,5350,132.23455810546875
1586914482.9836698,6350,115.23175811767578
1586915653.4468756,7800,98.64033508300781
1586915774.3247797,7950,99.21929168701172
1586916142.64371,8400,95.94330596923828
1586916791.002643,9200,90.07646942138672
1586916871.5414355,9300,87.28179931640625
1586918663.2326007,11500,77.6166763305664
1586918865.2853549,11750,73.64089965820312
1586919477.0278141,12500,73.81646728515625
1586919719.3087707,12800,69.24317932128906
1586919926.9667213,13050,73.59146881103516
1586920210.1854482,13400,71.3565902709961
1586920933.9578233,13700,68.87495422363281
1586922400.7567682,15450,66.06316375732422
1586922483.5505273,15550,65.17151641845703
1586922814.8356948,15950,62.68215560913086
1586923699.6628337,17000,59.18885803222656
1586924034.8207448,17400,60.99638366699219
1586924872.676869,18400,57.536041259765625
1586927137.723139,21100,54.13735580444336
1586927179.7360525,21150,54.143821716308594
1586927890.0324936,22000,50.52136993408203
1586928018.1153953,22150,55.630393981933594
1586928143.523443,22300,54.15253829956055
1586928774.0991962,23050,51.33625030517578
1586928899.3898609,23200,51.744625091552734
1586928941.0436482,23250,52.73762512207031
1586929356.150468,23750,50.727787017822266
1586930152.9619763,24700,50.32997512817383
1586931035.0524507,25750,50.36430358886719
1586931749.587934,26600,48.704933166503906
1586931958.2559886,26850,49.24291229248047
1586933562.3141007,28200,47.182945251464844
1586933979.7940903,28700,47.33283233642578
1586934234.4415824,29000,48.12047576904297
1586934528.6800554,29350,48.08259582519531
1586934570.8463354,29400,47.05949020385742
1586935960.3165834,31050,45.94938278198242
1586936043.98052,31150,43.758331298828125
1586936544.1543703,31750,45.515342712402344
1586936842.6528625,32100,42.7089729309082
1586936884.0866666,32150,44.912208557128906
1586936968.4325657,32250,42.61688995361328
1586937094.3181086,32400,45.2213020324707
1586937177.720306,32500,46.105560302734375
1586937684.9524705,33100,44.596435546875
1586938102.249842,33600,45.50170135498047
1586939909.1474442,35750,43.703975677490234
1586940248.5198674,36150,42.05219650268555
1586940581.7674475,36550,43.07288360595703
1586940960.5212448,37000,42.40877151489258
1586941504.9216774,37650,43.4883918762207
1586941670.3790746,37850,43.45754623413086
1586942052.6124914,38300,43.74008560180664
1586942219.6517265,38500,41.77645492553711
1586942302.9352176,38600,43.2436637878418
