Wall time,Step,Value
1585958839.7373602,50,1910.72265625
1585958877.3490849,100,1185.383056640625
1585958915.2988749,150,787.1759643554688
1585958954.0804925,200,687.46240234375
1585958993.277006,250,661.3291625976562
1585959040.92681,300,574.037109375
1585959080.0922525,350,532.7700805664062
1585959119.6211889,400,510.1218566894531
1585959159.16421,450,490.6058349609375
1585959198.4978187,500,455.5468444824219
1585959246.649536,550,473.503173828125
1585959285.68435,600,446.4057312011719
1585959325.084739,650,400.7034912109375
1585959364.756076,700,389.43646240234375
1585959404.1579947,750,404.45947265625
1585959443.6038496,800,371.84320068359375
1585959491.1597967,850,338.8056335449219
1585959530.724422,900,350.4079284667969
1585959570.139564,950,354.1119689941406
1585959615.5323493,1000,330.18798828125
1585959656.8469014,1050,303.5597839355469
1585959704.6944067,1100,349.285888671875
1585959743.745655,1150,328.5721435546875
1585959783.4441469,1200,275.0774230957031
1585959822.7099934,1250,258.8530578613281
1585959862.4491694,1300,283.3992919921875
1585959902.0863934,1350,256.30157470703125
1585959949.7546496,1400,247.0564422607422
1585959989.3537977,1450,256.7159729003906
1585960029.2206001,1500,242.96560668945312
1585960068.7918868,1550,230.0184326171875
1585960108.2934666,1600,223.9342803955078
1585960156.4661915,1650,214.0228271484375
1585960195.860324,1700,201.44093322753906
1585960235.3145936,1750,196.2259521484375
1585960274.937296,1800,191.0882110595703
1585960314.5003042,1850,196.99508666992188
1585960362.6591432,1900,188.72152709960938
1585960401.3409886,1950,181.98333740234375
1585960441.5191636,2000,172.90773010253906
1585960482.7957246,2050,165.17367553710938
1585960522.4944346,2100,182.18389892578125
1585960562.3417485,2150,162.9639892578125
1585960610.049288,2200,160.27008056640625
1585960649.4983015,2250,149.9132843017578
1585960688.8926637,2300,154.36927795410156
1585960728.4398172,2350,150.78160095214844
1585960767.7698717,2400,143.070556640625
1585960816.2600708,2450,138.7297821044922
1585960855.1257515,2500,134.80445861816406
1585960894.607415,2550,133.0169677734375
1585960934.0848715,2600,129.66416931152344
1585960974.0124905,2650,117.43050384521484
