Wall time,Step,Value
1588979994.2916944,90,1735.699951171875
1588980087.337511,210,984.3087768554688
1588980099.187303,225,834.8889770507812
1588980202.3536777,355,655.1978149414062
1588980294.3292978,470,780.0154418945312
1588980548.8144374,790,385.7925720214844
1588980584.3878486,835,394.46331787109375
1588980843.1019585,1145,364.2237854003906
1588980863.1586845,1170,315.16973876953125
1588980947.4553626,1275,311.64617919921875
1588981018.9160063,1365,292.7998046875
1588981158.2250059,1540,310.9105529785156
1588981166.2062962,1550,269.1358642578125
1588981197.9186106,1590,251.93304443359375
1588981614.3455267,2105,221.25994873046875
1588981770.113812,2300,195.29698181152344
1588981825.913249,2370,217.61659240722656
1588982073.3821135,2680,174.9341583251953
1588982180.5397813,2815,195.3423309326172
1588982244.488339,2895,176.40969848632812
1588982272.1264882,2930,171.0000762939453
1588982276.1148365,2935,166.53758239746094
1588982470.6265993,3170,158.54925537109375
1588982522.7563393,3235,147.72581481933594
1588982579.3565931,3305,150.2911834716797
1588982619.236912,3355,148.84030151367188
1588982790.8953195,3570,150.92662048339844
1588982822.7588406,3610,135.30238342285156
1588982994.5593805,3825,140.88966369628906
1588983018.286178,3855,124.05014038085938
1588983073.9444568,3925,131.2176971435547
1588983081.7378886,3935,132.91412353515625
1588983148.4776492,4010,168.78904724121094
1588983172.0324528,4040,128.4835205078125
1588983284.2479496,4180,119.27493286132812
1588983719.4078312,4725,109.37337493896484
1588983822.49821,4855,106.1915512084961
1588983826.401963,4860,105.74713897705078
1588983850.247111,4890,111.85272979736328
1588983964.8505154,5025,109.62226867675781
1588984000.5419843,5070,101.43968963623047
1588984196.9239795,5315,103.13888549804688
1588984208.8774755,5330,110.77397918701172
1588984316.708215,5465,96.80730438232422
1588984360.4344625,5520,97.02816009521484
1588984587.4536552,5805,92.2285385131836
1588984663.0767896,5900,88.62425231933594
1588984993.4527853,6305,94.1396484375
1588985212.7078838,6580,91.87059020996094
1588985224.6753774,6595,84.18130493164062
1588985280.3788874,6665,83.91563415527344
1588985296.4081337,6685,85.02999877929688
1588985487.8258488,6925,88.27999877929688
1588985515.5304382,6960,85.78389739990234
1588985609.829461,7070,80.85514068603516
1588985657.9809546,7130,77.80951690673828
1588985697.9202688,7180,88.2593765258789
1588985817.6639824,7330,79.97654724121094
1588985861.6113384,7385,79.42105102539062
1588985917.1515024,7455,79.29991912841797
1588986044.9349155,7615,73.12630462646484
1588986160.3264492,7760,73.83269500732422
1588986223.762853,7840,73.31187438964844
1588986287.5588915,7920,72.377685546875
1588986303.3223424,7940,75.47899627685547
1588986378.0700667,8025,71.09205627441406
1588986517.968831,8200,76.48705291748047
1588986722.2830908,8455,74.86066436767578
1588986794.1284714,8545,68.17259216308594
1588986830.1375422,8590,71.1355972290039
1588986886.2348866,8660,69.51979064941406
1588986894.1530151,8670,70.98494720458984
1588986906.0968277,8685,72.12869262695312
1588987081.7961655,8905,65.95388793945312
1588987269.138878,9130,62.61631393432617
1588987341.4576664,9220,67.60994720458984
1588987377.7035172,9265,65.19998168945312
1588987429.907372,9330,68.49471282958984
1588987441.8841014,9345,63.917808532714844
1588987474.381027,9385,67.35150146484375
1588987635.4477658,9585,61.37373733520508
1588987703.7638142,9670,65.68366241455078
1588987756.2025304,9735,61.68279266357422
1588987981.517847,10005,61.416595458984375
1588988122.6693075,10180,59.733917236328125
1588988289.762228,10385,66.82125091552734
1588988322.2470846,10425,59.165069580078125
1588988338.646494,10445,61.62029266357422
1588988366.7873678,10480,59.80177688598633
1588988734.0825582,10935,54.7011604309082
1588988782.0204554,10995,59.64961242675781
1588988837.1276367,11055,57.70130157470703
1588988918.6506386,11155,58.11491012573242
1588988938.8637052,11180,56.30646896362305
1588988942.840929,11185,58.03654098510742
1588989024.1385396,11285,55.581764221191406
1588989044.7777014,11310,57.119468688964844
1588989226.8278933,11535,65.040283203125
1588989275.4862735,11595,58.808616638183594
1588989418.5973587,11770,58.15604782104492
1588989559.8017457,11945,59.550113677978516
1588989563.7614963,11950,54.51677322387695
1588989571.9258,11960,55.98802947998047
1588989757.1304615,12180,53.994815826416016
1588989826.3377988,12265,53.07685470581055
1588989834.3246503,12275,48.78866958618164
1588989854.6851435,12300,54.343414306640625
1588989956.1067579,12425,52.539485931396484
1588989960.079967,12430,55.78584289550781
1588990000.5735471,12480,52.76880645751953
1588990008.7170806,12490,56.50983810424805
1588990028.825249,12515,52.594093322753906
1588990146.3228133,12660,51.35310745239258
1588990207.0586264,12735,51.37004470825195
1588990231.2191331,12765,57.31367111206055
1588991909.4507444,215,64.52574157714844
1588992132.2023425,490,66.5508041381836
1588992189.3525498,560,62.94023895263672
1588992331.853557,735,64.64118957519531
1588992780.7414005,1270,64.10271453857422
1588993070.7024374,1625,58.16753005981445
1588993249.5190487,1845,56.38941192626953
1588993359.8539147,1980,55.56848907470703
1588993372.1954193,1995,57.916893005371094
1588993617.091501,2285,56.38634490966797
1588993870.692637,2595,53.40168762207031
1588994014.4185295,2770,54.9413948059082
1588994153.1494498,2940,55.80300521850586
1588994217.2278738,3010,50.80746841430664
1588994225.2100928,3020,54.4771728515625
1588994229.2407773,3025,56.081092834472656
1588994467.049237,3315,52.0839729309082
1588994758.0833018,3670,52.47060012817383
1588994888.5464501,3830,52.6114501953125
1588994978.4290423,3940,54.16007995605469
1588995062.310273,4035,50.59770965576172
1588995123.9643276,4110,49.643638610839844
1588995189.9580693,4190,52.481258392333984
1588995681.46147,4790,50.3950309753418
1588995754.7814913,4880,48.17323303222656
1588995762.9606755,4890,48.1496696472168
1588995917.0439243,5070,47.06584167480469
1588995974.1508534,5140,47.19884490966797
1588996204.5444353,5420,48.77529525756836
1588996265.625891,5495,47.70817565917969
1588996477.749441,5755,48.321449279785156
1588996564.191759,5860,47.9752311706543
1588996584.8776395,5885,46.97969436645508
1588996593.2035637,5895,45.682491302490234
1588996776.1715975,6110,46.037899017333984
1588997040.8112648,6430,46.114013671875
1588997156.304487,6570,45.98860549926758
1588997271.802712,6710,49.243194580078125
1588997472.4717913,6955,47.16347885131836
1588997484.707611,6970,45.59074783325195
1588997726.2678256,7255,45.63418197631836
1588997747.1413496,7280,43.29037094116211
1588997792.2254384,7335,44.9926643371582
1588998091.7905974,7700,44.56379318237305
1588998140.7277548,7760,43.35523986816406
1588998148.8762047,7770,42.3802490234375
1588998173.3173723,7800,42.53178024291992
1588998275.6723886,7925,41.64423370361328
1588998296.4072897,7950,43.179931640625
1588998308.4509718,7965,45.39800262451172
1588998430.3327625,8105,45.82980728149414
1588998442.657829,8120,43.376609802246094
1588998599.4638226,8310,44.40470504760742
1588998652.6783214,8375,43.81240463256836
1588998661.033668,8385,45.61088180541992
1588998994.1079967,8790,42.12520980834961
1588999129.4903624,8955,44.83447265625
1588999378.511639,9250,41.28085708618164
1588999448.3811064,9335,41.88552474975586
1588999534.1819298,9440,42.939208984375
1588999743.0802672,9695,41.6788215637207
1588999936.5685499,9930,41.706844329833984
1589000091.2489426,10110,40.06959533691406
1589000108.0486403,10130,43.47401428222656
1589000141.3954794,10170,40.051055908203125
1589000295.9960175,10355,40.57650375366211
1589000447.3397422,10540,39.28843307495117
1589000479.9074802,10580,41.64452362060547
