Wall time,Step,Value
1594253392.4809453,1,46.308807373046875
1594253395.5074084,5,47.96413803100586
1594253399.3037565,10,115.88848114013672
1594253403.013024,15,154.92913818359375
1594253406.7765126,20,16.253738403320312
1594253410.4982443,25,58.99831771850586
1594253414.2037811,30,43.32253646850586
1594253417.9406989,35,17.08355712890625
1594253421.706133,40,29.09394645690918
1594253425.4251015,45,18.574569702148438
1594253429.1192422,50,21.56696891784668
1594253432.8637717,55,13.125855445861816
1594253436.6236782,60,12.430890083312988
1594253440.3105454,65,16.240478515625
1594253444.0222547,70,17.346349716186523
1594253447.7397914,75,21.074892044067383
1594253451.449204,80,17.31294059753418
1594253455.1402676,85,12.266584396362305
1594253458.8658452,90,14.90165901184082
1594253462.5922236,95,13.725848197937012
1594253466.3114939,100,16.496444702148438
1594253470.052253,105,15.958641052246094
1594253473.7935367,110,14.665069580078125
1594253477.5150387,115,14.412371635437012
1594253481.2369497,120,16.803863525390625
1594253484.9747903,125,15.077296257019043
1594253488.6981199,130,15.081474304199219
1594253492.399443,135,15.057352066040039
1594253496.1478634,140,15.071416854858398
1594253499.8737261,145,16.976621627807617
1594253503.614652,150,18.033472061157227
1594253507.3493965,155,18.00562286376953
1594253511.0948155,160,18.156503677368164
1594253514.8168073,165,17.48235321044922
1594253518.5353918,170,17.74366569519043
1594253522.2365682,175,19.411706924438477
1594253525.9497573,180,18.267372131347656
1594253529.6793923,185,18.600982666015625
1594253533.396335,190,18.980684280395508
1594253537.1395707,195,18.924816131591797
1594253540.8793156,200,19.906749725341797
1594253544.5796149,205,18.82709503173828
1594253548.2919714,210,21.97840690612793
1594253552.0079756,215,20.360321044921875
1594253555.7366965,220,25.235469818115234
1594253559.4870048,225,20.29838752746582
1594253563.2082987,230,24.693017959594727
1594253566.9441745,235,22.63408088684082
1594253570.7080586,240,21.144739151000977
1594253574.4518173,245,23.528976440429688
1594253578.1919785,250,23.684602737426758
1594253581.9236326,255,26.853328704833984
1594253585.6161618,260,31.014429092407227
1594253589.3350725,265,26.98553466796875
1594253593.0694273,270,24.998313903808594
1594253596.8267908,275,27.241840362548828
1594253600.5717115,280,27.17206382751465
1594253604.2629533,285,28.529382705688477
1594253607.9904232,290,25.75815200805664
1594253611.673937,295,30.50116539001465
1594253615.405682,300,27.275602340698242
1594253619.1277738,305,25.79908561706543
1594253622.888076,310,27.36892318725586
1594253626.589383,315,31.552316665649414
1594253630.2901156,320,30.929906845092773
