Wall time,Step,Value
1588967598.6348631,950,502.6722106933594
1588968572.3396275,2150,296.953857421875
1588968692.2024693,2300,267.5384826660156
1588969732.6733935,3600,172.20834350585938
1588970654.055035,4750,136.95481872558594
1588973225.3256671,7950,84.03792572021484
1588973591.935407,8400,80.0445327758789
1588976077.7306852,11500,60.439918518066406
1588976276.4670646,11750,61.20685958862305
1588977119.7193067,12800,56.5927848815918
1589123645.1272647,20,32740.46484375
1589123780.0631514,195,1441.4071044921875
1589123787.9692478,205,1191.446533203125
1589123819.7707627,245,1106.9261474609375
1589124237.500706,760,555.9340209960938
1589124396.2955031,955,492.6204528808594
1589124466.105671,1025,460.84967041015625
1589124719.451109,1335,387.4205627441406
1589124830.433971,1470,344.36199951171875
1589124896.1850953,1550,347.61553955078125
1589124924.6676817,1585,371.05023193359375
1589124928.7116785,1590,343.24951171875
1589125120.6420438,1825,286.9202880859375
1589125173.6440396,1890,315.9100036621094
1589125230.6492567,1960,292.1309814453125
1589125278.1321044,2010,274.7887268066406
1589125454.853899,2225,267.8167419433594
1589125487.443008,2265,292.1475524902344
1589125662.4293709,2480,231.313232421875
1589125686.7527387,2510,229.95242309570312
1589125744.1812708,2580,227.11717224121094
1589125752.0502295,2590,238.4980010986328
1589125813.2669628,2665,220.22756958007812
1589125837.613633,2695,281.7413024902344
1589125951.5268116,2835,221.70118713378906
1589126402.9588206,3380,186.13946533203125
1589126508.9501915,3510,177.2636260986328
1589126512.9749298,3515,164.64297485351562
1589126537.2175841,3545,177.3125762939453
1589126647.4569325,3680,166.81973266601562
1589126683.9118853,3725,188.39102172851562
1589126883.1803231,3970,167.2634735107422
1589126895.2432427,3985,149.38145446777344
1589127013.3393798,4120,151.8834991455078
1589127058.5164475,4175,140.0819091796875
1589127292.103673,4460,135.33277893066406
1589127369.673764,4555,144.86964416503906
1589127699.8902738,4960,127.42889404296875
1589127931.2552686,5235,124.5311508178711
1589127943.4714043,5250,128.19509887695312
1589128000.713554,5320,115.35353088378906
1589128016.8701153,5340,119.34712982177734
1589128211.2784994,5580,108.97315216064453
1589128239.8034,5615,116.57489776611328
1589128329.3128855,5725,111.06990814208984
1589128378.1825778,5785,103.50662231445312
1589128418.6857927,5835,115.20027923583984
1589128539.9612393,5985,109.5895004272461
1589128591.2198346,6040,106.33049011230469
1589128648.0223095,6110,108.95247650146484
1589128777.6909213,6270,104.08599090576172
1589128896.2307649,6415,102.87193298339844
1589128961.0580714,6495,100.8601303100586
1589129025.9863875,6575,92.67037963867188
1589129042.2136197,6595,97.41307067871094
1589129110.8175728,6680,92.15314483642578
1589129251.8881059,6855,95.98590850830078
1589129464.262898,7110,97.00132751464844
1589129537.1495152,7200,90.78264617919922
1589129573.590623,7245,89.2088851928711
1589129630.3262405,7315,93.84062194824219
1589129638.4898088,7325,85.81822967529297
1589129650.5349216,7340,86.16352081298828
1589129829.2246614,7560,91.51185607910156
1589130011.095104,7785,91.19490814208984
1589130083.9904304,7875,86.39077758789062
1589130120.5438905,7920,87.1922836303711
1589130173.3920536,7985,83.02135467529297
1589130190.2612798,8000,87.0682601928711
1589130224.5944068,8040,79.27810668945312
1589130386.8595002,8240,92.19402313232422
1589130455.63703,8325,80.98420715332031
1589130509.2799792,8390,81.46649169921875
1589130727.4057539,8660,78.372314453125
1589130868.693953,8835,73.99044799804688
1589131040.5568528,9040,77.82080078125
1589131072.4804008,9080,75.2044906616211
1589131089.1678622,9100,79.48383331298828
1589131117.317451,9135,74.09972381591797
1589131485.7366767,9590,79.23377227783203
1589131533.8823795,9650,72.55522918701172
1589131582.2614038,9710,73.17144012451172
1589131662.6772783,9810,69.04094696044922
1589131682.9601352,9835,66.53046417236328
1589131686.9113128,9840,70.81986236572266
1589131767.3400776,9940,71.62532043457031
1589131787.2546184,9965,69.65547180175781
1589131975.7439253,10190,69.4988784790039
1589132024.245402,10250,70.45218658447266
1589132165.686962,10425,67.91755676269531
1589132307.4454165,10600,65.8615493774414
1589132311.3828182,10605,67.3096694946289
1589132319.414857,10615,69.19548797607422
1589132496.3038607,10835,63.682552337646484
1589132564.9351523,10920,66.87773132324219
1589132573.1204429,10930,64.26302337646484
1589132593.3459613,10955,63.58051300048828
1589132701.015757,11080,65.73739624023438
1589132705.2216911,11085,67.07955169677734
1589132745.5315256,11135,64.32408905029297
1589132753.5272377,11145,62.98326110839844
1589132773.5810776,11170,61.36419677734375
1589132891.3115418,11315,63.36006546020508
1589132952.3315787,11390,62.72320556640625
1589132976.8769758,11420,64.01101684570312
1589133516.9246538,12080,55.98036575317383
1589133739.995014,12355,61.205780029296875
1589133796.60122,12425,56.24775314331055
1589133938.0669413,12600,59.90806198120117
1589134378.3333232,13135,58.308326721191406
1589135791.014121,280,55.8975715637207
1589135968.7792146,500,53.027767181396484
1589136078.1557918,635,55.00443649291992
1589136090.340054,650,51.1976203918457
1589136324.2111278,940,49.642337799072266
1589136587.270591,1250,50.89688491821289
1589136729.2476158,1425,50.887821197509766
1589136867.4753594,1595,50.7711296081543
1589136924.4758477,1665,53.592994689941406
1589136932.5113482,1675,52.68410110473633
1589136936.5428748,1680,52.095149993896484
1589137171.0063403,1970,54.33576965332031
1589137465.874268,2325,51.475677490234375
1589137595.7708151,2485,51.196678161621094
1589137684.979278,2595,52.837039947509766
1589137761.7918506,2690,47.49332809448242
1589137822.595264,2765,49.366554260253906
1589137887.2364948,2845,47.81983184814453
1589138378.5022209,3445,49.551002502441406
1589138451.420462,3535,47.54280471801758
1589138459.5968254,3545,50.13387680053711
1589138661.824645,3795,45.69814682006836
1589138894.938163,4075,49.065765380859375
1589138956.2062392,4150,49.58982849121094
1589139168.6143062,4410,46.81553268432617
1589139254.0736866,4515,48.32225799560547
1589139274.481391,4540,43.13642883300781
1589139282.5382779,4550,45.896915435791016
1589139457.5903912,4765,48.5961799621582
1589139727.6331358,5085,43.62563705444336
1589139842.9658973,5225,45.932743072509766
1589139958.123533,5365,45.696022033691406
1589140159.6957412,5610,46.5273551940918
1589140171.9269812,5625,43.691341400146484
1589140406.6152477,5910,45.85451126098633
1589140427.1323552,5935,43.223541259765625
1589140472.5137308,5990,44.015499114990234
1589140780.513478,6355,45.755577087402344
1589140830.111993,6415,45.17927169799805
1589140838.559345,6425,43.14072799682617
1589140863.2908685,6455,43.73432922363281
1589140966.3394215,6580,41.547542572021484
1589140986.7596488,6605,40.937339782714844
1589140999.1411145,6620,44.81476593017578
1589141115.2844524,6760,43.13755798339844
1589141127.5625165,6775,44.49876403808594
1589141284.1851192,6965,44.828338623046875
1589141344.1346614,7030,43.12116622924805
1589141352.364238,7040,42.024051666259766
1589141688.0627098,7445,43.37773513793945
1589141825.280072,7610,40.911014556884766
1589142068.595503,7905,42.123992919921875
1589142138.6145146,7990,42.94179153442383
1589142231.7895703,8095,42.010658264160156
1589142442.947833,8350,42.026546478271484
1589142636.1150029,8585,42.2418327331543
1589142783.9012809,8765,44.000328063964844
1589142800.3388436,8785,42.40571975708008
1589142833.7404687,8825,40.692787170410156
1589142992.9364035,9010,41.79893493652344
1589143144.1429126,9195,40.203086853027344
1589143176.8933685,9235,40.06990051269531
1589143300.8486624,9385,39.947898864746094
1589143350.0183547,9445,41.77530288696289
1589143358.1819334,9455,39.84703063964844
1589143515.597801,9645,40.888877868652344
1589143565.4819374,9705,39.99616622924805
1589143739.932112,9915,41.524871826171875
1589144027.2362425,10255,36.7670783996582
1589144065.8419192,10300,39.835575103759766
1589144078.1770701,10315,39.51066589355469
1589144391.1568282,10695,37.50187301635742
1589144399.2141871,10705,38.362525939941406
1589144621.1448605,10975,38.36564636230469
1589144743.0832202,11115,39.55160903930664
1589145014.8114164,11445,40.221435546875
1589145174.708326,11640,38.418087005615234
1589145548.8574922,12090,40.299072265625
1589145614.043825,12170,38.51753234863281
1589145671.340954,12240,39.35704040527344
1589145920.4255667,12545,38.00922393798828
1589146010.5057747,12655,40.270591735839844
1589146316.3099387,13020,40.17017364501953
1589146324.2458894,13030,40.19066619873047
1589146454.5528524,13190,37.733604431152344
1589147690.248506,170,35.117576599121094
1589147984.1455538,535,36.37451934814453
1589148000.3085709,555,37.87357711791992
1589148060.7539284,630,36.72764205932617
1589148226.6306047,835,35.63987731933594
1589148238.7876368,850,37.2440071105957
1589148466.2395475,1115,36.08448791503906
1589148596.3065364,1275,35.65178298950195
1589148665.9447155,1360,35.18452072143555
1589148677.8775332,1375,35.90510559082031
1589148815.630166,1545,37.154659271240234
1589148823.6200302,1555,34.55796432495117
1589148852.0417597,1590,33.87968826293945
1589148996.7159271,1770,34.44306945800781
1589149080.931451,1875,34.93874740600586
1589149177.9062774,1995,34.568077087402344
1589149229.2818873,2050,33.7323112487793
1589149338.6431744,2185,38.61760330200195
1589149419.7921813,2285,36.84647750854492
1589149440.1842115,2310,34.61448287963867
1589149868.476039,2840,34.01374053955078
1589149908.4912243,2890,35.075870513916016
1589150117.377551,3140,36.024085998535156
1589150194.969809,3235,34.74434280395508
1589150247.5578673,3300,34.83985137939453
1589150271.6866,3330,34.93031311035156
1589150324.6538231,3395,35.962554931640625
1589150554.730293,3680,33.62479782104492
1589150647.8137913,3795,33.11861801147461
1589150668.320077,3820,34.308128356933594
1589150765.293146,3940,33.916412353515625
1589150861.1031702,4050,34.26686096191406
1589150913.5952415,4115,36.35679626464844
1589151011.0799406,4235,33.82644271850586
1589151398.5452178,4715,32.63601303100586
1589151414.6030774,4735,32.85538864135742
1589151494.949697,4835,34.767826080322266
1589151720.7653883,5105,34.218849182128906
1589151761.007132,5155,33.80116271972656
1589151838.5980577,5250,33.909385681152344
1589152057.0647066,5520,34.734588623046875
1589152093.4425397,5565,34.0597038269043
1589152154.4516664,5640,33.13329315185547
1589152216.5209975,5715,34.3660888671875
1589152228.6101015,5730,35.07764434814453
1589152277.527694,5790,33.80220031738281
1589152386.6787086,5925,32.916709899902344
1589152402.8380723,5945,34.7619743347168
1589152451.8848603,6000,36.195613861083984
1589152831.6816857,6465,33.28285217285156
1589152864.0758772,6505,31.4398136138916
1589152924.7599854,6580,33.943603515625
1589153187.2996361,6905,34.78456115722656
1589153322.569626,7065,34.992794036865234
1589153428.8911376,7195,33.9396858215332
1589153518.0476508,7305,32.154293060302734
1589153893.556552,7765,34.455997467041016
1589153925.9878488,7805,33.69910430908203
1589154099.7020872,8010,34.11973571777344
1589154351.6278691,8315,32.08475875854492
1589154480.336446,8470,33.473716735839844
1589154699.0777633,8735,33.974910736083984
1589154744.0106027,8790,33.65269088745117
1589154818.7397368,8880,33.96384048461914
1589154859.486149,8930,33.48131561279297
1589154863.5204382,8935,33.56830978393555
1589154948.3085368,9030,33.0666618347168
1589155043.7085395,9145,31.904067993164062
1589155121.6375327,9240,32.71076583862305
1589155282.23806,9435,33.263336181640625
1589155294.6940055,9450,34.10260772705078
1589155323.3954031,9485,31.379545211791992
1589155364.3432748,9535,33.818233489990234
1589155377.0106354,9550,32.16981506347656
1589155438.681652,9625,31.95938491821289
1589155575.2431178,9790,33.73915100097656
1589155985.4587424,10280,32.37272262573242
1589156130.4567368,10455,32.84965515136719
1589156200.0683131,10540,31.561330795288086
1589156262.0937128,10615,33.581260681152344
1589156307.7916636,10670,30.74603271484375
1589156332.3615508,10700,32.48122024536133
1589156615.000904,11035,32.39813995361328
1589156699.0051866,11135,31.17015266418457
1589156733.168572,11175,33.14392852783203
1589156774.1975677,11225,32.40748596191406
1589156919.4036453,11400,32.23976135253906
1589157198.32049,11735,32.44609069824219
1589157329.4255805,11895,32.28211212158203
1589157584.1421924,12190,31.76030921936035
1589157730.4731855,12365,32.94554138183594
1589157777.484862,12420,32.28592300415039
1589157827.450881,12480,31.51224708557129
1589157897.0389566,12565,30.944047927856445
1589158377.7320125,13135,33.001365661621094
1589158393.9134235,13155,31.233585357666016
1589159608.9500368,100,29.707191467285156
1589159632.3911364,130,28.842632293701172
1589159865.2036273,420,29.629722595214844
1589159909.4205942,475,29.13947868347168
1589160088.7403514,695,29.762657165527344
1589160113.1680782,725,30.362064361572266
1589160206.3797035,840,29.049468994140625
1589160226.3804724,865,30.495014190673828
1589160262.644763,910,28.841291427612305
1589160638.5437722,1360,30.15676498413086
1589160650.6852145,1375,29.473308563232422
1589160764.0266263,1515,30.399084091186523
1589160804.601151,1565,29.29325294494629
1589161039.2352674,1855,30.452714920043945
1589161143.4254713,1985,30.268184661865234
1589161186.5140045,2030,28.697782516479492
1589161320.6969178,2195,31.63567352294922
1589161324.7052026,2200,28.86412239074707
1589161361.3922496,2245,29.581172943115234
1589161549.0160549,2475,30.881187438964844
1589161569.6738453,2500,29.10540771484375
1589162079.9853516,3120,27.809898376464844
1589162092.3297293,3135,31.896690368652344
1589162177.5476916,3240,28.784788131713867
1589162319.4928784,3415,28.603790283203125
1589162348.0932448,3450,29.52303123474121
1589162416.9819686,3535,29.98935317993164
1589162425.2700496,3545,29.42964744567871
1589162437.4373415,3560,29.038389205932617
1589162523.2721152,3665,28.610788345336914
1589162551.744564,3700,29.669166564941406
1589162645.0250406,3815,30.72199821472168
1589162714.037416,3900,29.37181854248047
1589162786.7947118,3990,28.687795639038086
1589162817.9832485,4020,28.244312286376953
1589162858.222496,4070,29.12682342529297
1589163045.2049544,4300,30.757631301879883
1589163078.015015,4340,29.841691970825195
1589163746.557912,5155,30.413089752197266
1589163774.824476,5190,28.43869972229004
1589163885.7358472,5325,27.34708595275879
1589164076.0960543,5560,29.015357971191406
1589164112.4316578,5605,27.83028793334961
1589164241.787503,5765,29.83042335510254
1589164326.419057,5870,29.182174682617188
1589164505.6422505,6085,29.768470764160156
1589164517.9171734,6100,28.59709358215332
1589164598.8443546,6200,29.98933219909668
1589164627.3844647,6235,29.00092315673828
1589164732.155309,6365,29.67266082763672
1589165015.444569,6715,30.632890701293945
1589165051.5580435,6760,30.478092193603516
1589165079.976679,6795,28.777151107788086
1589165133.5888488,6860,29.899919509887695
1589165222.8651247,6970,28.71692657470703
1589165384.2071805,7160,29.001802444458008
1589165482.9723408,7280,30.073102951049805
1589165507.589241,7310,29.18634796142578
1589165602.7124498,7425,29.01859474182129
1589165676.074436,7515,30.829015731811523
1589165963.0300963,7865,29.89257049560547
1589166265.6803339,8225,28.22886848449707
1589166278.0402308,8240,27.945966720581055
1589166443.478601,8440,28.471738815307617
1589166543.2226114,8560,29.238061904907227
1589166813.3688097,8885,28.700725555419922
1589167143.7682016,9275,28.030607223510742
1589167164.226198,9300,27.140396118164062
1589167176.532312,9315,29.909671783447266
1589167285.6667302,9445,30.205530166625977
1589167380.8701034,9560,28.243988037109375
1589167469.291417,9665,27.317604064941406
1589167536.539224,9745,28.265127182006836
1589167636.7144008,9865,28.712955474853516
1589167706.6265652,9950,27.917278289794922
1589168011.4983556,10305,30.078474044799805
1589168095.617792,10405,29.207365036010742
1589168126.0679317,10440,27.02250862121582
1589168609.1941655,11005,28.005435943603516
1589168621.0604792,11020,28.937685012817383
1589168710.8407254,11125,28.3822021484375
1589168732.1784415,11150,29.00363540649414
1589168963.1175065,11420,28.44767189025879
1589169005.4616852,11470,29.14151382446289
1589169022.1006567,11490,29.3275089263916
1589169144.5918157,11635,30.283161163330078
1589169278.7796016,11795,28.707307815551758
1589169283.0051873,11800,28.44607162475586
1589169467.7597997,12015,28.65033721923828
1589169504.4062662,12060,29.518625259399414
1589169576.3142736,12145,27.51660919189453
1589169634.6023765,12215,27.467212677001953
1589169699.9309335,12295,29.020116806030273
1589169769.8108675,12380,28.133914947509766
1589169933.0369098,12580,28.829011917114258
1589170083.9721384,12765,28.543472290039062
1589170120.536236,12810,28.846282958984375
1589170124.7179618,12815,29.65035629272461
1589170215.1995068,12925,29.39352798461914
1589170243.7381454,12960,26.85005760192871
1589170365.2044406,13100,26.244108200073242
1589170406.45516,13150,26.975666046142578
1589170427.0612025,13175,28.307405471801758
1589171546.8934023,20,26.30397605895996
1589171581.2807024,65,26.314889907836914
1589171636.7420473,135,25.290708541870117
1589171791.4121277,325,26.420780181884766
1589171803.6250505,340,26.16922950744629
1589171942.8408692,510,26.57309913635254
1589171959.4135106,530,27.5273380279541
1589172053.6793313,645,25.849239349365234
1589172078.3151665,675,26.567548751831055
1589172086.4646752,685,28.34809684753418
1589172249.7495885,885,25.93297576904297
1589172274.043824,915,25.90595245361328
1589172327.3562295,980,27.469839096069336
1589172360.792666,1005,26.80927085876465
1589172624.1325605,1325,25.28938102722168
1589172702.6668565,1420,26.681859970092773
1589172739.531739,1465,26.286502838134766
1589172925.1336458,1690,26.936250686645508
1589173018.7110128,1805,25.745468139648438
1589173026.913501,1815,28.0567626953125
1589173031.0766044,1820,27.3497257232666
1589173278.7656927,2115,26.885833740234375
1589173329.0218751,2175,26.681026458740234
1589173485.0293882,2365,26.632553100585938
1589173694.3011997,2620,26.726045608520508
1589173931.6849494,2910,27.82657814025879
1589174155.6170886,3175,27.716005325317383
1589174238.1271787,3275,26.581031799316406
1589174364.931927,3430,26.68067169189453
1589174401.8230608,3475,26.891185760498047
1589174471.536902,3560,26.411754608154297
1589174504.3029299,3600,27.9527645111084
1589174541.457858,3645,27.28583335876465
1589174668.8692493,3800,26.280736923217773
1589174828.9291372,3995,27.82745361328125
1589174885.130496,4055,26.44598960876465
1589174934.231899,4115,25.727041244506836
1589174979.4524744,4170,27.143178939819336
1589175037.050504,4240,27.879173278808594
1589175045.2942755,4250,26.378501892089844
1589175193.510845,4430,27.843223571777344
1589175340.9890776,4610,25.582408905029297
1589175452.3956554,4745,26.23790168762207
1589175636.955679,4970,26.455745697021484
1589175815.459581,5180,28.078411102294922
1589176061.2510338,5480,25.717695236206055
1589176114.9411805,5545,25.452537536621094
1589176123.001587,5555,26.321842193603516
1589176208.2732992,5660,26.444425582885742
1589176228.7386506,5685,26.4007511138916
1589176286.4793203,5755,26.125940322875977
1589176347.9341054,5830,27.0379638671875
1589176376.1746352,5865,25.616514205932617
1589176453.6020725,5960,26.652950286865234
1589176509.7410405,6020,25.680631637573242
1589176906.8003836,6505,28.023042678833008
1589176968.0348303,6580,25.140914916992188
1589177013.1261013,6635,25.8817195892334
1589177029.4623501,6655,27.24178695678711
1589177094.9303818,6735,26.776334762573242
1589177229.7647943,6900,25.67957305908203
1589177266.7778587,6945,25.716480255126953
1589177536.4742005,7265,26.486051559448242
1589177548.9290442,7280,25.64174461364746
1589177614.7789962,7360,26.42234230041504
1589177972.664834,7795,26.13020133972168
1589178010.1763492,7840,26.176830291748047
1589178136.6135626,7995,26.442338943481445
1589178234.370044,8105,25.323440551757812
1589178325.8918297,8215,26.07337760925293
1589178627.6038277,8580,25.889026641845703
1589178922.8650832,8940,26.327415466308594
1589179120.127847,9170,26.422651290893555
1589179236.22563,9310,27.496225357055664
1589179479.1254032,9605,26.97998809814453
1589179544.9056017,9685,26.93875503540039
1589179671.662071,9840,26.270814895629883
1589179790.600032,9985,25.377418518066406
1589179900.6233318,10110,25.81332778930664
1589179920.8181431,10135,25.262781143188477
1589179974.6918914,10200,25.850053787231445
1589180052.6909482,10295,27.31755256652832
1589180228.263402,10510,25.699907302856445
1589180310.5916448,10610,27.28339385986328
